id,name,locality,timezone,is_mobile,is_monitor,instruments,sensors,bounds,distance,country.id,country.code,country.name,owner.id,owner.name,provider.id,provider.name,coordinates.latitude,coordinates.longitude,datetime_first.utc,datetime_first.local,datetime_last.utc,datetime_last.local
363017,SL016 Scholes Main Street,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 2050917, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 2050915, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2050916, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 5140830, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5140831, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 5140832, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5140829, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 5140833, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5140835, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 2050912, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 2050913, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 2050914, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}]","[-1.42918, 53.825336, -1.42918, 53.825336]",8359.9317967,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.825336,-1.42918,2022-09-23T20:51:41+00:00,2022-09-23T21:51:41+01:00,2024-02-27T09:12:31+00:00,2024-02-27T09:12:31+00:00
363107,"SL012 - Fountain Street, Morley",,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5140905, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 2051329, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 5140903, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5140902, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5140899, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 2051330, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 2051327, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 5140900, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 2051328, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 5140901, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2051331, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2051326, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}]","[-1.606196, 53.742184, -1.606196, 53.742184]",7139.16315869,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.742184,-1.606196,2022-09-25T00:03:26+00:00,2022-09-25T01:03:26+01:00,2024-02-27T09:12:20+00:00,2024-02-27T09:12:20+00:00
363445,SL019 Cornwall Crescent Rothwell,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 2052919, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 5140823, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5140824, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2052916, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 5140822, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 5140825, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5140826, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 2052921, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 5140828, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 2052918, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 2052920, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 2052917, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}]","[-1.485258, 53.753407, -1.485258, 53.753407]",6125.01239359,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.753407,-1.485258,2022-09-26T14:45:24+00:00,2022-09-26T15:45:24+01:00,2024-02-27T09:12:50+00:00,2024-02-27T09:12:50+00:00
363446,SL018 East Ardsley A650,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 2052927, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 5140778, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'T'}}, {'id': 2052926, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 2052925, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 2052924, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2052923, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 5140775, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 5140774, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5140779, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 5140776, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5140777, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5140773, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 2052922, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}]","[-1.550685, 53.72537, -1.550685, 53.72537]",7790.75460775,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.72537,-1.550685,2022-09-26T14:45:17+00:00,2022-09-26T15:45:17+01:00,2024-02-27T09:11:56+00:00,2024-02-27T09:11:56+00:00
363547,SL014 Pudsey,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 2053433, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 5196771, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 5196774, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5196773, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2053432, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 2053435, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 5196772, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5196775, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5196777, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 2053436, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 2053437, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 2053434, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}]","[-1.662607, 53.79575, -1.662607, 53.79575]",7717.12762429,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.79575,-1.662607,2022-09-28T12:34:25+00:00,2022-09-28T13:34:25+01:00,2024-02-27T09:07:04+00:00,2024-02-27T09:07:04+00:00
363594,SL022 Church Lane Horsforth,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5183667, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 5183673, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 5183668, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5183669, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2053679, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 5183671, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 2053681, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 2053678, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 5183670, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 2053684, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 2053682, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 2053683, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}]","[-1.638201, 53.839775, -1.638201, 53.839775]",7860.08176455,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.839775,-1.638201,2022-09-29T09:30:34+00:00,2022-09-29T10:30:34+01:00,2024-01-30T19:08:39+00:00,2024-01-30T19:08:39+00:00
363596,SL023 Nelson Street Otley,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5239240, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 2053690, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 2053685, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2053688, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 2053686, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 5239236, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2053687, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 5239239, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'T'}}, {'id': 5239238, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5239234, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 5239237, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 2053689, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 5239235, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}]","[-1.691808, 53.904984, -1.691808, 53.904984]",15548.25954788,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.904984,-1.691808,2022-09-29T09:38:18+00:00,2022-09-29T10:38:18+01:00,2024-01-29T06:30:17+00:00,2024-01-29T06:30:17+00:00
364323,SL013 - NOT DEPLOYED (wifi issues),,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5183680, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 5183678, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5183675, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5183677, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5183676, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2056717, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2056721, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 2056718, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 2056720, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 2056719, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 5183674, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 2056716, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}]","[-1.5557, 53.80577, -1.5557, 53.80577]",1345.23386779,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.80577,-1.5557,2022-10-04T10:13:38+00:00,2022-10-04T11:13:38+01:00,2023-08-16T22:15:22+00:00,2023-08-16T23:15:22+01:00
364639,SL027 - SEE Building (new),,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5882885, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 2058227, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 2058226, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 5881744, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'T'}}, {'id': 5881745, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 5881500, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5882597, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2058223, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 2058225, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 5882495, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5882485, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 2058224, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2058228, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}]","[-1.555945, 53.805836, -1.555945, 53.805836]",1359.7009534,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.805836,-1.555945,2022-10-06T08:17:04+00:00,2022-10-06T09:17:04+01:00,2024-02-27T09:12:38+00:00,2024-02-27T09:12:38+00:00
366973,SL020- Rothwell Community Hub,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5140782, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 5140780, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 2069565, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2069564, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 5140785, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'T'}}, {'id': 5140781, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5140784, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 2069567, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 2069563, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 2069566, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 5140783, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 2069568, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 5140786, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}]","[-1.47869, 53.747047, -1.47869, 53.747047]",6946.09667393,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.747047,-1.47869,2022-10-17T14:15:42+00:00,2022-10-17T15:15:42+01:00,2024-02-27T09:12:20+00:00,2024-02-27T09:12:20+00:00
370575,SL026 Richmond Avenue,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5196933, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5196931, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 5196929, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 2087068, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}, {'id': 2087067, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 2087066, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 5196932, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 5196930, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5196935, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 2087063, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 2087064, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2087065, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}]","[-1.573675, 53.816566, -1.573675, 53.816566]",3007.9538802,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.816566,-1.573675,2022-11-12T13:47:39+00:00,2022-11-12T13:47:39+00:00,2024-02-27T09:12:33+00:00,2024-02-27T09:12:33+00:00
390565,SL037 Lotherton Hall,,Europe/London,False,False,"[{'id': 3, 'name': 'PurpleAir Sensor'}]","[{'id': 5183683, 'name': 'um050 particles/cm³', 'parameter': {'id': 129, 'name': 'um050', 'units': 'particles/cm³', 'display_name': 'PM5.0 count'}}, {'id': 2181817, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 5183684, 'name': 'humidity %', 'parameter': {'id': 134, 'name': 'humidity', 'units': '%', 'display_name': 'H'}}, {'id': 2181827, 'name': 'um100 particles/cm³', 'parameter': {'id': 135, 'name': 'um100', 'units': 'particles/cm³', 'display_name': 'PM10 count'}}, {'id': 5183681, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'display_name': 'PM0.3 count'}}, {'id': 5183682, 'name': 'um005 particles/cm³', 'parameter': {'id': 133, 'name': 'um005', 'units': 'particles/cm³', 'display_name': 'PM0.5'}}, {'id': 5183685, 'name': 'pressure mb', 'parameter': {'id': 132, 'name': 'pressure', 'units': 'mb', 'display_name': 'Pressure'}}, {'id': 5183686, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'T'}}, {'id': 2181821, 'name': 'um010 particles/cm³', 'parameter': {'id': 126, 'name': 'um010', 'units': 'particles/cm³', 'display_name': 'PM1 count'}}, {'id': 2181819, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 5183687, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'display_name': 'Temperature (F)'}}, {'id': 2181815, 'name': 'um025 particles/cm³', 'parameter': {'id': 130, 'name': 'um025', 'units': 'particles/cm³', 'display_name': 'PM2.5 count'}}, {'id': 2181823, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'display_name': 'PM1'}}]","[-1.319971, 53.819187, -1.319971, 53.819187]",15093.47020946,145,GB,United Kingdom,6,Unknown Community Organization,215,PurpleAir,53.819187,-1.319971,2022-11-28T13:40:12+00:00,2022-11-28T13:40:12+00:00,2024-02-27T09:12:49+00:00,2024-02-27T09:12:49+00:00
